OSEBuildingID,ZipCode,CouncilDistrictCode,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,MainUses_GFA_Ratio,Use_Adult Education,Use_Automobile Dealership,Use_Bank Branch,Use_Bar/Nightclub,Use_College/University,Use_Convenience Store without Gas Station,Use_Courthouse,Use_Data Center,Use_Distribution Center,Use_Enclosed Mall,Use_Fast Food Restaurant,Use_Financial Office,Use_Fire Station,Use_Fitness Center/Health Club/Gym,Use_Food Sales,Use_Food Service,Use_Hospital (General Medical & Surgical),Use_Hotel,Use_K-12 School,Use_Laboratory,Use_Library,Use_Lifestyle Center,Use_Manufacturing/Industrial Plant,Use_Medical Office,Use_Movie Theater,Use_Multifamily Housing,Use_Museum,Use_Non-Refrigerated Warehouse,Use_Office,Use_Other,Use_Other - Education,Use_Other - Entertainment/Public Assembly,Use_Other - Lodging/Residential,Use_Other - Mall,Use_Other - Public Services,Use_Other - Recreation,Use_Other - Restaurant/Bar,Use_Other - Services,Use_Other - Technology/Science,Use_Other - Utility,Use_Other/Specialty Hospital,Use_Parking,Use_Performing Arts,"Use_Personal Services (Health/Beauty, Dry Cleaning, etc)",Use_Police Station,Use_Pre-school/Daycare,Use_Refrigerated Warehouse,"Use_Repair Services (Vehicle, Shoe, Locksmith, etc)",Use_Residence Hall/Dormitory,Use_Residential Care Facility,Use_Restaurant,Use_Retail Store,Use_Self-Storage Facility,Use_Senior Care Community,Use_Social/Meeting Hall,Use_Strip Mall,Use_Supermarket/Grocery Store,Use_Swimming Pool,Use_Urgent Care/Clinic/Other Outpatient,Use_Vocational School,Use_Worship Facility,BuildingAge,Ratio_Parking_GFA,Ratio_Building_GFA,Ratio_LargestUse_GFA,Ratio_SecondaryUses_GFA,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_Nonresidential WA,BuildingType_SPS-District K-12,Neighborhood_Ballard,Neighborhood_CENTRAL,Neighborhood_Central,Neighborhood_DELRIDGE,Neighborhood_DOWNTOWN,Neighborhood_Delridge,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_North,Neighborhood_Northwest,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST
423,98101.0,7,47.60967,-122.33229,1.0,36,794592,0,794592,748011.0,36606.0,9975.0,96.0,26689658.0,216.43,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.0,1.0,0.941377461640691,0.05862253835930893,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424,98101.0,7,47.60909,-122.33202,1.0,21,456304,93204,363100,342952.0,106466.0,0.0,74.0,19397324.0,135.23,0.98490918335145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.20425856446579474,0.7957414355342053,0.7515866615238963,0.23332252182755356,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425,98101.0,7,47.61029,-122.34089,1.0,12,115857,15140,100717,104788.0,11844.0,528.0,89.0,4757299.5,33.17,1.0112466229921369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0.13067833622482888,0.8693216637751711,0.9044598082118473,0.1067868147802895,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
426,98121.0,7,47.61116,-122.34748,1.0,4,87500,17500,70000,70090.0,1672.0,0.0,72.0,4549892.0,31.72,0.8201371428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.2,0.8,0.8010285714285714,0.01910857142857143,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427,98121.0,7,47.6117,-122.34778,1.0,11,374405,184776,189629,150969.0,41829.0,0.0,72.0,13329024.0,92.92,0.5149450461398752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.49351905022635917,0.5064809497736409,0.4032237817336841,0.11172126440619115,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
428,98121.0,7,47.61252,-122.34351,1.0,12,193500,38000,155500,146689.0,0.0,0.0,,14436982.0,100.65,0.7580826873385013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.19638242894056848,0.8036175710594315,0.7580826873385013,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
429,98101.0,7,47.61108,-122.34217,1.0,11,102846,0,102846,93879.0,7500.0,0.0,96.0,5327249.5,281.55,0.9857359547284289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,0.0,1.0,0.9128113879003559,0.07292456682807304,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430,98121.0,7,47.61304,-122.34059,1.0,4,52800,0,52800,38880.0,12960.0,0.0,83.0,2429021.0,44.48,0.9818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91,0.0,1.0,0.7363636363636363,0.24545454545454545,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
433,98181.0,7,47.61098,-122.33815,1.0,8,861702,0,861702,509342.0,380639.0,0.0,,17666646.0,328.83,1.0328176098001398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87,0.0,1.0,0.5910883344822224,0.44172927531791734,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
434,98101.0,7,47.61,-122.32922,1.0,5,206950,97400,109550,206950.0,0.0,0.0,,19295226.0,249.09,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.470645083353467,0.529354916646533,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
436,98101.0,3,47.61048,-122.32837,1.0,9,46710,0,46710,46710.0,0.0,0.0,,4169431.5,130.69,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
437,98101.0,3,47.61048,-122.32837,1.0,3,266000,104000,162000,162000.0,104000.0,0.0,65.0,13911761.0,201.15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.39097744360902253,0.6090225563909775,0.6090225563909775,0.39097744360902253,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
438,98104.0,3,47.60921,-122.32425,1.0,14,690158,407795,282363,270384.0,270383.0,0.0,58.0,21156670.0,147.49,0.7835408703514267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.5908719452647075,0.4091280547352925,0.39177115964750103,0.39176971070392574,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
439,98109.0,7,47.61915,-122.34857,1.0,6,378443,177660,200783,164332.0,108781.0,54184.0,100.0,55073120.0,456.22,0.8648515100028273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.46944982467637136,0.5305501753236287,0.4342318394051416,0.4306196705976858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
440,98109.0,7,47.61915,-122.34857,1.0,6,213834,104922,108912,104922.0,54385.0,37721.0,100.0,75073888.0,530.59,0.9214063245321137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.4906703330620949,0.5093296669379052,0.4906703330620949,0.4307359914700188,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
441,98109.0,7,47.62036,-122.34588,1.0,5,109017,29409,79608,109017.0,0.0,0.0,34.0,9474745.0,243.66,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.2697652659676931,0.7302347340323069,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
443,98119.0,7,47.62177,-122.36158,1.0,5,275734,38452,237282,228504.0,47404.0,0.0,77.0,16373232.0,114.14,1.000631042961695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.1394532411672119,0.8605467588327881,0.8287117294203834,0.17191931354131154,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
444,98104.0,2,47.56064,-122.32522,1.0,1,123061,0,123061,123061.0,0.0,0.0,59.0,1987934.625,13.86,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
446,98108.0,2,47.54868,-122.3255,1.0,1,59090,0,59090,40272.0,18818.0,0.0,45.0,2756214.75,117.11,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.0,1.0,0.6815366390252158,0.3184633609747842,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
447,98108.0,2,47.5471,-122.32406,1.0,1,106000,0,106000,106001.0,0.0,0.0,93.0,763364.5,5.32,1.000009433962264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.0,1.0,1.000009433962264,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
449,98102.0,4,47.63349,-122.32634,1.0,3,158600,38400,120200,125779.0,32821.0,20000.0,19.0,18309150.0,236.9,1.1261034047919294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.2421185372005044,0.7578814627994955,0.7930580075662043,0.33304539722572507,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
451,98108.0,2,47.53764,-122.3232,1.0,1,119661,0,119661,118733.0,0.0,0.0,97.0,775729.1875,5.44,0.9922447581083227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0,1.0,0.9922447581083227,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
452,98109.0,3,47.62958,-122.32826,1.0,7,139200,44728,94472,82098.0,0.0,0.0,81.0,4342597.0,30.27,0.5897844827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.32132183908045975,0.6786781609195403,0.5897844827586207,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
453,98119.0,7,47.62566,-122.34287,1.0,6,95721,33921,61800,95721.0,31746.0,0.0,95.0,3063504.5,21.36,1.3316513617701444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.3543736484157082,0.6456263515842918,1.0,0.3316513617701445,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
457,98103.0,4,47.64776,-122.33924,1.0,3,103697,47656,56041,63199.0,0.0,0.0,7.0,11319836.0,374.92,0.6094583256989112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.4595697078989749,0.5404302921010251,0.6094583256989112,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
458,98125.0,5,47.70105,-122.32659,1.0,5,74880,0,74880,71751.0,0.0,0.0,56.0,5134607.5,35.8,0.958213141025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.0,1.0,0.958213141025641,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
459,98115.0,5,47.69999,-122.32663,1.0,6,88774,0,88774,85339.0,0.0,0.0,53.0,6029121.5,42.03,0.9613062383130195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.0,1.0,0.9613062383130195,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
460,98115.0,5,47.69917,-122.3268,1.0,5,122250,0,122250,91281.0,30177.0,5931.0,93.0,5535626.0,38.59,1.042036809815951,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.0,1.0,0.7466748466257669,0.29536196319018404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
461,98115.0,5,47.70063,-122.32487,1.0,4,53730,0,53730,53730.0,0.0,0.0,20.0,4742869.0,33.06,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
462,98101.0,1,47.5671,-122.36416,1.0,3,55593,0,55593,55593.0,0.0,0.0,55.0,4224872.5,93.23,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
463,98109.0,7,47.62269,-122.33224,1.0,4,134056,60960,73096,72066.0,59137.0,0.0,54.0,4695139.0,32.73,0.9787178492570269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.45473533448708003,0.54526466551292,0.5375813093035746,0.4411365399534523,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
464,98199.0,2,47.5653,-122.33076,1.0,1,158415,0,158415,158415.0,0.0,0.0,25.0,22394416.0,454.49,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
465,98109.0,7,47.61907,-122.33651,1.0,8,287819,0,287819,155985.0,88350.0,15630.0,,48406556.0,349.07,0.9032239011323089,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0.0,1.0,0.5419551871141238,0.36126871401818506,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
466,98101.0,3,47.60953,-122.32793,1.0,8,158738,0,158738,158738.0,0.0,0.0,,61762380.0,1268.87,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
492,98109.0,7,47.62003,-122.35706,1.0,4,86995,28800,58195,58195.0,28800.0,0.0,81.0,2991674.75,20.86,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.33105350882234613,0.6689464911776539,0.6689464911776539,0.33105350882234613,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
467,98107.0,6,47.66057,-122.36857,1.0,1,164437,0,164437,102653.0,74102.0,0.0,62.0,18390344.0,326.18,1.0749101479594008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17,0.0,1.0,0.6242694770641644,0.45064067089523646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,98109.0,7,47.62402,-122.33755,1.0,5,184482,66234,118248,118016.0,66234.0,1595.0,95.0,5671256.0,40.47,1.0073882546806734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.35902689693303413,0.6409731030669659,0.6397155278021704,0.36767272687850305,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
469,98109.0,7,47.62348,-122.33743,1.0,3,55200,0,55200,54880.0,320.0,0.0,,11594121.0,269.71,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0.0,1.0,0.9942028985507246,0.005797101449275362,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
470,98109.0,7,47.62254,-122.33753,1.0,4,241159,111793,129366,176171.0,0.0,0.0,,33713876.0,849.83,0.730518039965334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.4635655314543517,0.5364344685456484,0.730518039965334,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
471,98109.0,7,47.62286,-122.33804,1.0,6,139282,52582,86700,79384.0,52582.0,3027.0,96.0,3238216.0,22.57,0.9692063583234014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.37752186212145145,0.6224781378785486,0.5699516089659827,0.3992547493574188,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
473,98109.0,7,47.62383,-122.3356,1.0,5,271071,98700,172371,168132.0,96918.0,16862.0,96.0,7851334.5,61.93,1.0399932121104802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.3641112476067156,0.6358887523932845,0.6202507830051905,0.41974242910528975,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
474,98109.0,3,47.62572,-122.33389,1.0,5,127800,0,127800,127800.0,0.0,0.0,56.0,2767491.0,29.53,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
475,98109.0,3,47.62855,-122.33035,1.0,5,560516,206597,353919,372503.0,189133.0,0.0,71.0,30083496.0,632.4,1.0019981588393552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.36858359083416,0.6314164091658401,0.6645715733359976,0.33742658550335763,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
476,98109.0,3,47.62621,-122.33128,1.0,6,226592,95000,131592,131592.0,83178.0,0.0,49.0,11963428.0,94.64,0.9478269312244033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.41925575483688743,0.5807442451631125,0.5807442451631125,0.3670826860612908,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
477,98109.0,3,47.62855,-122.33035,1.0,5,535947,0,535947,535947.0,103983.0,0.0,,131373880.0,3995.45,1.19401731887668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0,1.0,1.0,0.19401731887667997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
480,98109.0,7,47.62121,-122.33885,1.0,5,159700,50654,109046,72407.0,49314.0,37406.0,,31371618.0,726.96,0.9964120225422668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.3171822166562304,0.6828177833437695,0.45339386349405136,0.5430181590482154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
481,98109.0,7,47.62137,-122.33744,1.0,4,209816,73673,136143,113803.0,79091.0,15803.0,97.0,6917478.5,122.68,0.9946667556335075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.35113146757158653,0.6488685324284135,0.5423942883288214,0.452272467304686,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
482,98109.0,7,47.62131,-122.33814,1.0,6,303103,109905,193198,178628.0,99368.0,6015.0,97.0,7519466.5,69.59,0.9370115109385259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.36259951237698074,0.6374004876230193,0.5893310194884247,0.3476804914501011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
